,Times,User,Tweet
2268,2022-06-28 09:26:08,Cavani999999,"@breathMessi21 Ronaldo &amp; loyal doesn't go together, he went from Lisbon to United to Real Madrid to Juventus then back to Manchester United, as long as money is involved he will be happy to go der"
2269,2022-06-28 09:26:07,SATOOM3000,RT @ObaofBadagry: @NigeriaLP_Agent @akunnachux Between Ronaldo and Rooney who is older. Make it make sense.
2270,2022-06-28 09:26:07,taiwo_champ,RT @Comrade_Sholley: You are just 19 but you have touched more balls than Ronaldo
2271,2022-06-28 09:26:05,United_ken,"RT @CristianoXtra_: Frenkie de Jong on Cristiano Ronaldo in 2019:

""He's a top player and although the chances of us winning are greater [i…"
2272,2022-06-28 09:26:03,marsznnnn,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2273,2022-06-28 09:26:03,LottinPackeddd,"@BiasedCR7Fan @Atharv7i They do but only for the sake of their Ronaldo agenda, like Benzema, Modrić and Di Stéfano for instance"
2274,2022-06-28 09:26:01,Austinjaja3,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2275,2022-06-28 09:26:01,7salmy,"@Jovenks Yeah, I was not having Usopp’s tactical nonsense. Luffy cannot even pretend not to be clear. This is 08’ Ronaldo v ‘21 Martial…not close"
2276,2022-06-28 09:25:59,Dzeery,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2277,2022-06-28 09:25:59,HuzCW,Ronaldo to Bayern who? https://t.co/bRAgS5kxzH
2278,2022-06-28 09:25:57,IIIlIIIlIlIIlI,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2279,2022-06-28 09:25:54,Timothee799,"RT @LMDFoot_: Les meilleurs buteurs de tous les temps en 2014:

Toutes compétitions: 🇧🇷 Pelé
Real: 🇪🇸 Raul
Sélection: 🇮🇷 Daei
LDC: 🇪🇸 Raul…"
2280,2022-06-28 09:25:53,Emiliespy,RT @skyefootbol: 📑:Cristiano Ronaldo in his worst 'season' has more goals than 2 of the 3 ballon d'or favourite 😳 https://t.co/skLunTYdEk
2281,2022-06-28 09:25:53,ThiagoMaestro6,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2282,2022-06-28 09:25:52,lof_cheek,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2283,2022-06-28 09:25:49,lovernilton,RT @Comrade_Sholley: You are just 19 but you have touched more balls than Ronaldo
2284,2022-06-28 09:25:48,Spencer030,"RT @ElInmortal____: Cristiano Ronaldo en la Premier League

2008/2009, 23 años, 33 partidos, 18 goles.

2021/2022, 37 años, 30 partidos, 18…"
2285,2022-06-28 09:25:48,TheRealCulphy,"RT @LunarCrush: Trending on LunarCrush:

""#Chiliz rallies on Ronaldo partnership with #Binance"" Via @CoinJournal

Source: https://t.co/9gta…"
2286,2022-06-28 09:25:47,Dayviid_OG,RT @Lukxybea1: You want peace of mind? Stan Wizkid and Ronaldo🦅🐐
2287,2022-06-28 09:25:47,mohanad___ahmad,@SK10Football Grow up man are you still living in 2009 or what just enjoy the game not everything is about comparisons and you don't need just to  fit messi's and ronaldo's name in every occasion we are really fed up with this childish stuff
2288,2022-06-28 09:25:47,CR7GOATMUFC,"RT @DonCR7RM: José Fonte sobre el futuro de Cristiano Ronaldo:

 ""Es el hombre de la Liga de Campeones, por lo que siempre existe esa posib…"
2289,2022-06-28 09:25:46,Arnav38479955,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2290,2022-06-28 09:25:45,SamBxrnett,@utdreport @samuelluckhurst Literally how it’s supposed to be. You gonna have a source update you when Ronaldo goes to the lavatory as well?
2291,2022-06-28 09:25:45,MRibeiro100540,"RT @cabogilberto: Urgente!
Governador do Estado de Goiás Ronaldo Caiado reduz ICMS da gasolina de 30% para 17% e diminui também diesel e en…"
2292,2022-06-28 09:25:44,overthelinepk,Most penalties scored in UEFA Champions League #uefa #championsleague #ronaldo #messi #Lewandowski #overthelinepk #overtheline https://t.co/3elRwHpIpO
2293,2022-06-28 09:25:43,okinawa90s,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2294,2022-06-28 09:25:41,_Toto_Pogba,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
2295,2022-06-28 09:25:40,g_gaspect,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2296,2022-06-28 09:25:39,_bijayendra,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2297,2022-06-28 09:25:39,AmedeoPaterna,@saltandpepper90 Ma ronaldo roma ? Rai ?
2298,2022-06-28 09:25:38,John___K9,"@talkSPORT Manchester United, Sold Ronaldo &amp; bought Oberton, Owen &amp; Valencia (Valencia was the only good one)"
2299,2022-06-28 09:25:37,paco_923,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2300,2022-06-28 09:25:34,kabby_ace,Ronaldo or Messi??
2301,2022-06-28 09:25:34,Den96109848,"RT @Maicuntent1986: Io sono stato uno dei colpevoli della minchiata milinkovic Milan, ma guardiola Juve, aramco Inter e la neonata Ronaldo…"
2302,2022-06-28 09:25:34,yacinedz37,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2303,2022-06-28 09:25:33,Ronaldo_uber,"@ballicotour @Reuters @jairbolsonaro @MagnoMalta @PastorMalafaia @ancapsu Coreia do Norte tem b. atômica e a Ucrânia não tem mais. Em qual desses países você investiria hoje ? Está claro para vc que a Rússia já perdeu a guerra ou não? A Ucrânia vai para euro, terá mercado, liberdade, investimentos, reconstrução e um exército forte, armado e treinado"
2304,2022-06-28 09:25:32,Ash________7,@VclkXjw2CpZoeqf @Anna_96_10 Because Ronaldo isn't a midget
2305,2022-06-28 09:25:32,realviva__,RT @Lukxybea1: You want peace of mind? Stan Wizkid and Ronaldo🦅🐐
2306,2022-06-28 09:25:30,elmagnny,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2307,2022-06-28 09:25:28,trist4n_qlf,"RT @PessiAdemoDeux: Selon vous qui est le meilleur ?

Messi 🔃                      ronaldo ❤ https://t.co/fZlUEd7VgP"
2308,2022-06-28 09:25:28,EmilTheill,"RT @CristianoXtra_: Frenkie de Jong on Cristiano Ronaldo in 2019:

""He's a top player and although the chances of us winning are greater [i…"
2309,2022-06-28 09:25:27,Bullseyetw7,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
2310,2022-06-28 09:25:26,chrisjnr__,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2311,2022-06-28 09:25:25,nora_chiamaka,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2312,2022-06-28 09:25:24,Emergency_Sora,"@eduardo_schaun @andrefilipe1910 @sjokz @Nunocvale @Nini_Silv Vamos imaginar que Cristiano Ronaldo não tem rivalidade gigante com Messi, então estás a dizer-me que seria perfeitamente normal, o Cr7 ir visitar o Brasil e chegar ao Brasil com uma camisola/camisa da Argentina...Que brasileiros iriam achar normal... e não seria uma ""ofensa""..."
2313,2022-06-28 09:25:24,micka_rmj,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
2314,2022-06-28 09:25:22,ShubeeMaikaji,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2315,2022-06-28 09:25:21,ace_kenga,"RT @LMDFoot_: Omar Da Fonseca : ""Benzema joue le meilleur football de sa carrière. Avec Cristiano Ronaldo, c'était un accompagnateur et le…"
2316,2022-06-28 09:25:21,natopervincere_,RT @asrsupporter: Quanto scommettiamo che il 29 giugno la gente inizierà a rompere i coglioni e a lamentarsi con i vari “PINTO SVEJATE” e “…
2317,2022-06-28 09:25:18,nouria_ladz,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2318,2022-06-28 09:25:18,pedroigcas,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2319,2022-06-28 09:25:18,sandro_gmzz,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2320,2022-06-28 09:25:17,Lio_Nathan,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
2321,2022-06-28 09:25:11,Lukxybea1,You want peace of mind? Stan Wizkid and Ronaldo🦅🐐
2322,2022-06-28 09:25:09,Jiboxy,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2323,2022-06-28 09:25:08,mufc_JNathanJ,RT @UtdPlug: 🚨 Mendes is dutybound to keep Ronaldo relevant - and coveted. #MUFC players were still in the Watford dressing room and Mendes…
2324,2022-06-28 09:25:08,Fx_Catalyst,@mrmacaronii Ronaldo no dey go anywhere
2325,2022-06-28 09:25:04,emilioarquess__,"RT @Mario___RM: Que Cristiano Ronaldo ha dado más asistencias que el supuesto mejor centrocampista de la historia??

Si a mi me dicen que e…"
2326,2022-06-28 09:25:04,Dimson19900,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2327,2022-06-28 09:25:02,PHEMY37,@mrmacaronii And if Ronaldo dies? Will you also die?🤷🤷
2328,2022-06-28 09:25:01,dikko_safwan001,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2329,2022-06-28 09:25:00,Mimi52802179,"RT @malikofori: Ronaldo to Chelsea, Neymar to Chelsea!! haha I love it"
2330,2022-06-28 09:25:00,Mustafavarol_25,"RT @buzzspor: 'Seni en çok etkileyen taraftarlar?'

Rodrygo Goes: ""Galatasaray.""

'İdolün?'

Rodrygo Goes: ""Cristiano Ronaldo.""

'Birlikte…"
2331,2022-06-28 09:24:59,sudhanshuaarya7,RT @cr7raprhymes: Cristiano Ronaldo's longevity is insane https://t.co/WAK2UaJu6d
2332,2022-06-28 09:24:58,pt00_a1,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2333,2022-06-28 09:24:55,chester_rm,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2334,2022-06-28 09:24:54,ganiyu_cash,"@mrmacaronii So when Ronaldo retires from playing football,u will also retire from watching 😂😂"
2335,2022-06-28 09:24:54,ajii005,@VJKrish__ @MiE63467850 @tamiltalkies Muttu kudukalalm thappu illa bro ana ava pesuna andha attitude yedho Cristiano Ronaldo Messi range ku build panni pesuran bro 😂😂😂
2336,2022-06-28 09:24:53,frankky001_,"@MAHESHPANDU224 @ESPNFC LoL Ronaldo fans eh,always acting blind"
2337,2022-06-28 09:24:52,endiikaferrr,"RT @Lavozgalactica: ""Pido disculpas a la afición por desperdiciar este penalti contra el Bayern. Les debo una Champions y haré todo lo posi…"
2338,2022-06-28 09:24:52,liomessidota,Tell me you don't know football without telling me you don't know football. You only know Ronaldo https://t.co/cSnUSvBR8g
2339,2022-06-28 09:24:50,Papaulski_CP,@UtdAssist @1875cal @UtdOptimist Ronaldo? They literally signed him to stop him going to City.
2340,2022-06-28 09:24:50,Aug_Bem,@adheeshp15 @Wiirtzy No one ever mentioned Cr7 in the same breath as Maradona &amp; Pelé. Messi is the one who's compared to the 2 greats while Ronaldo is only compared to Messi.
2341,2022-06-28 09:24:49,RedAxe27,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2342,2022-06-28 09:24:49,BiasedCR7Fan,@Atharv7i A barca Ronaldo fan will respect real and it's legend ?
2343,2022-06-28 09:24:46,d_derkhv,RT @Zemal__GOAT16: On ne parle pas assez du fait que Eder a offert un ballon d'or à Cristiano Ronaldo. https://t.co/Nj7ljL75Uy
2344,2022-06-28 09:24:45,BericBertil,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2345,2022-06-28 09:24:45,Nani_007,"RT @TimelineCR7: Upcoming milestones for Cristiano Ronaldo 📊

•700 club goals (2 left)
•500 league goals (3 left)
•100 goals in official in…"
2346,2022-06-28 09:24:45,Yazeed_Zeezah,"RT @shopwithtet1: Metallic Ray•bans
(All comes in full casing/set)
Price: N8,500
Call or WhatsApp 09011012487
Minna📌, nationwide deliveries…"
2347,2022-06-28 09:24:44,MideAyoo,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2348,2022-06-28 09:24:43,ArmyRockbison,"RT @mollysrr: While chaos’s everywhere, pls be informed that Yeontan IG post is now on the way up to #17 Most Liked post of all time with 2…"
2349,2022-06-28 09:24:39,jaureeel,"RT @Amaurinho7ii: Cristiano Ronaldo, le maestro du milieu de terrain, est devenu le meilleur buteur de tous les temps. https://t.co/5VO5P5w…"
2350,2022-06-28 09:24:38,RosimeryCosta5,"RT @cabogilberto: Urgente!
Governador do Estado de Goiás Ronaldo Caiado reduz ICMS da gasolina de 30% para 17% e diminui também diesel e en…"
2351,2022-06-28 09:24:37,I_am_bowale,RT @Comrade_Sholley: You are just 19 but you have touched more balls than Ronaldo
2352,2022-06-28 09:24:35,Yaqub__M,"RT @UtdFaithfuls: Fabrizio: ""Cristiano Ronaldo expects Man Utd to show ambition and TOTAL SUPPORT to Erik ten Hag""

Keywords: ""Total Suppor…"
2353,2022-06-28 09:24:34,_Toto_Pogba,"RT @LMDFoot_: Omar Da Fonseca : ""Benzema joue le meilleur football de sa carrière. Avec Cristiano Ronaldo, c'était un accompagnateur et le…"
2354,2022-06-28 09:24:31,KayQweku,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2355,2022-06-28 09:24:31,tumissss_,RT @Comrade_Sholley: You are just 19 but you have touched more balls than Ronaldo
2356,2022-06-28 09:24:28,Bullionvanworld,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2357,2022-06-28 09:24:28,Shailen76513826,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2358,2022-06-28 09:24:28,fabiovaldes29,"Extra: Champions

A pesar que su carrera está muy lejos de ser meritoria formó parte del brillante equipo que ganó el triplete en la temporada 14-15. Así que posee una Champions League para adornar su trayectoria y presumirle a Buffon, Ibrahimovic, Ronaldo y otras estrellas. 😅 https://t.co/bhTD6sBQ9J"
2359,2022-06-28 09:24:27,sudhanshuaarya7,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2360,2022-06-28 09:24:26,Stevensteve05,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2361,2022-06-28 09:24:26,VdjTopson,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2362,2022-06-28 09:24:26,sir_Khaay,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2363,2022-06-28 09:24:26,cassim254,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2364,2022-06-28 09:24:23,captain_cooook,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2365,2022-06-28 09:24:22,Baksteen_exe,"RT @UnitedStandMUFC: “RONALDO THINKS HE’S A JOKE…” 

@markgoldbridge says that Ronaldo had no respect for Maguire as #mufc captain which ca…"
2366,2022-06-28 09:24:21,bertrand59550,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2367,2022-06-28 09:24:18,Bryaaan07,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2368,2022-06-28 09:24:17,Sgnt93,RT @_Nassimhmd: « Cristiano Ronaldo n’a rien fais pendant les classico » https://t.co/G4bLnDlFwK
2369,2022-06-28 09:24:14,heath256,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2370,2022-06-28 09:24:14,madrianaPrinces,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2371,2022-06-28 09:24:13,fasufa_fabiana,RT @rlrdeveloper: @ronaldocaiado Ronaldo Caiado e outros 25 Estados acabaram de acionar o STF para SUSPENDER a decisão do Ministro André Me…
2372,2022-06-28 09:24:12,liomessidota,"Man United fans aren't really man United fans, they are Ronaldo fans. https://t.co/cSnUSvBR8g"
2373,2022-06-28 09:24:12,Messi_Goattt,"RT @Molakisi_: 1. Ronaldinho

2. Ronaldo

3. Zidane

4. Thierry Henry
5. Louis figo

6. Il aurait été premier si c'était la fashion week."
2374,2022-06-28 09:24:10,MarcussReading,Ronaldo dovrebbe sbarcare a mezzogiorno a Fiumicino e a mezzogiorno e mezza a Ciampino.
2375,2022-06-28 09:24:05,rapidfire_10,"RT @breathMessi21: Man utd fans: 

If Ronaldo leaves: He deserves better. 

If he stays: He is loyal unlike Messi.

Elite fanbase😹😹"
2376,2022-06-28 09:24:02,withhamanda,"RT @wordlyqueenb: Use my Jumia code KJA-MADU to get 10% discount on all your orders ❤️❤️❤️ 

KJA-MADU

Ronaldo Bella bolt ashawospace yemi…"
2377,2022-06-28 09:24:01,malcolmwabwile,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2378,2022-06-28 09:24:00,angelsueiras,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2379,2022-06-28 09:23:59,KigaliEagle1,RT @mwarimu12: Ark yakipe ngo ntikiri iyabarashi gusa ngo ahubwo ubu ifite yesu na muhamedi icyarimwe ngo kdi bari guhuza ngo ibitangaza ya…
2380,2022-06-28 09:23:59,Amine_ksks,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2381,2022-06-28 09:23:56,bra_fii3,"RT @outfitter_the: Shorts N4,500
Joggers N6,500
Hoodies N8,000
Tees N5,000

Send a DM or Whatsapp 07011991518

Delivery nationwide 🚚

IG pa…"
2382,2022-06-28 09:23:55,anarchie_44,"RT @MUnitedFR: Erik ten Hag voit Cristiano Ronaldo comme un titulaire indiscutable, accompagné d'ailiers créatifs dans un trio offensif équ…"
2383,2022-06-28 09:23:54,Nass93130Nass,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2384,2022-06-28 09:23:54,blordgist,RT @centredevils: [🌖] Jorge Mendes is dutybound to keep Ronaldo relevant - and coveted. #mufc players were still in the Vicarage Road dress…
2385,2022-06-28 09:23:52,Louloubitch,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2386,2022-06-28 09:23:51,I_am_Osman7,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2387,2022-06-28 09:23:50,stylebenda,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2388,2022-06-28 09:23:49,BaykaluW,RT @DerKaiserBM: More than 10 years ago Neuer stopped 2 consecutive penalties from 2 Ballon D’Or winners in Ronaldo and Kaka to send Bayern…
2389,2022-06-28 09:23:45,ll_velin,RT @_BeFoot: Les stats de Ronaldo 🇧🇷 avec la Seleção en Coupe du Monde 🥵 https://t.co/JeaWJ7R8fz
2390,2022-06-28 09:23:44,_Diboye_,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2391,2022-06-28 09:23:44,SohamPujari21,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2392,2022-06-28 09:23:44,delalibessa,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2393,2022-06-28 09:23:44,MakeUpAfrica_,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2394,2022-06-28 09:23:42,MaameGyata,RT @kwadwoskillful: 2007/08 was and is still Ronaldo’s best ever season in his career https://t.co/EbVoSJSQqo
2395,2022-06-28 09:23:42,lilarteze,"RT @ShanviMessi: ""Ronaldo proved himself in the Europa league Messi could never do it outside his UCL comfort zone 💀"" https://t.co/LogHvTwA…"
2396,2022-06-28 09:23:42,LaOpiDeportes,Roban en la casa de Ronaldo Nazário en Ibiza pertenencias por valor de tres millones de euros https://t.co/iXtWzVapyE
2397,2022-06-28 09:23:42,solomonnyoyoko,RT @PToplexnice: We have a good artist in this country but bad governance is hiding them na only God show this boy bcos is obedient @PeterO…
2398,2022-06-28 09:23:42,Yayoub59,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2399,2022-06-28 09:23:42,France24_en,"RT @Observers: In a record series of misinformation, this Iranian television broadcast made Cristiano Ronaldo out to support Palestine and…"
2400,2022-06-28 09:23:40,ginodcht9,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2401,2022-06-28 09:23:40,Kmed_Moha__,"RT @Amaurinho7ii: Cristiano Ronaldo, le maestro du milieu de terrain, est devenu le meilleur buteur de tous les temps. https://t.co/5VO5P5w…"
2402,2022-06-28 09:23:40,ShermaineGxm,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2403,2022-06-28 09:23:37,Iam_bodunde,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2404,2022-06-28 09:23:34,lev_yashin7,"RT @MadridPreeti: Cristiano Ronaldo The Midfield Maestro,  became the top Goalscorer Of All Time. https://t.co/VCEm4Pb7Aw"
2405,2022-06-28 09:23:34,KeeZaaK78,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
2406,2022-06-28 09:23:31,5AntonioJoaquin,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
2407,2022-06-28 09:23:31,Valex63,"#DavideFrattesi e chi ti crede è bravo ,ma vai vai un po di pubblicita serve sempre ,ahahahahaa che buffone hackerato per una foto tua manco fossi #Ronaldo ma sii sincero! https://t.co/rhX1kEmra0"
2408,2022-06-28 09:23:31,Morice_78,"RT @ballonrondfc: En 2008, lors de son premier passage à Manchester United, Cristiano Ronaldo inscrivait ce magnifique but contre Portsmout…"
2409,2022-06-28 09:23:31,TDivasha,"RT @FIFAWorldCup: The greatest front three football has ever seen is __________ 💭 

These three weren't bad Brazil 🇧🇷 

𝑻𝒉𝒆 𝒕𝒉𝒓𝒆𝒆 𝑹𝒔 ✨ 

@1…"
2410,2022-06-28 09:23:31,jakematthews133,@Eruma_27 @DeadlineDayLive imagine believing every tweet from this account about ronaldo😂😂 must be a pessi fan
2411,2022-06-28 09:23:29,Lord24681308,RT @WatcherGuru: JUST IN: #Binance has announced a exclusive multi-year NFT partnership with Cristiano Ronaldo. https://t.co/e67pcG2mbj
2412,2022-06-28 09:23:29,luxlina_,RT @TimelineCR7: Only Cristiano Ronaldo can casually score such screamers with both feet. https://t.co/G5fk72cIND
2413,2022-06-28 09:23:27,liomessidota,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2414,2022-06-28 09:23:27,AlexisMonfort3,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2415,2022-06-28 09:23:27,Augustus100,"RT @Sandyprettyy: Who wants a wife 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/l8fkDpz8Kj"
2416,2022-06-28 09:23:25,Jeffy_Kelvin,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2417,2022-06-28 09:23:25,Mimi52802179,RT @UtdFaithfuls: I strongly doubt 37-year-old Cristiano Ronaldo will join Chelsea. Think it's a way of pushing Man Utd to show more ambiti…
2418,2022-06-28 09:23:24,shaddykym,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2419,2022-06-28 09:23:23,braga_blog,"RT @braga_blog: ::. Blog do Ronaldo Braga.::: DUAS VEZES É MELHOR QUE UMA, ESPANHA É PORTUGAL E ... https://t.co/8wgcXcPbGF"
2420,2022-06-28 09:23:23,Kwesielvis1,"RT @SilverSportsGh_: Ronaldo‘a new Bugatti 🚙

But its the Presentation for us kw33333333 @FancyDiMaria_ is the best 🔥👍👍🔥🔥🔥🔥🔥🔥

#RoyalSports…"
2421,2022-06-28 09:23:22,Zakariacj18,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2422,2022-06-28 09:23:21,ay_nasir,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
